playerID,year,tmID,stint,fouls_per_game,fouls_per_36,disqualifications,assist_to_turnover,turnovers_per_game,turnovers_per_36,assists_per_game,assists_per_36,positive_actions,positive_actions_per_game,in_team_fouls_pct,in_team_to_pct,in_team_ast_pct,in_team_dq_pct,is_kpsa
firsool01w,1,NYL,0,0.8888888888888888,15.157894736842104,0,0.3333333333333333,0.2222222222222222,3.789473684210526,0.1111111111111111,1.894736842105263,6,0.6666666666666666,0.012944983818770227,0.004210526315789474,0.0020920502092050207,0.0,0
floremi01w,1,MIA,0,1.125,2.7341772151898733,0,1.0,1.5,3.6455696202531644,1.53125,3.721518987341772,98,3.0625,0.05084745762711865,0.09142857142857143,0.11778846153846154,0.0,0
flukety01w,7,CHA,0,1.5483870967741935,5.333333333333333,0,0.4090909090909091,0.6774193548387096,2.333333333333333,0.2903225806451613,1.0,91,2.935483870967742,0.0653061224489796,0.036521739130434785,0.017045454545454544,0.0,0
flukety01w,8,LAS,2,1.0833333333333333,4.105263157894736,0,0.3,0.75,2.8421052631578947,0.25,0.9473684210526315,32,2.6666666666666665,0.017735334242837655,0.015734265734265736,0.005405405405405406,0.0,0
flukety01w,8,SEA,1,0.4444444444444444,4.64516129032258,0,0.0,0.3333333333333333,3.4838709677419355,0.0,0.0,8,0.8888888888888888,0.00644122383252818,0.0056179775280898875,0.0,0.0,0
flukety01w,9,CHI,0,1.5384615384615385,6.233766233766233,0,0.5263157894736842,0.6923076923076923,2.8051948051948052,0.38461538461538464,1.5584415584415583,58,2.230769230769231,0.0625,0.034220532319391636,0.018214936247723135,0.0,0
folklkr01w,1,MIN,0,2.5,3.408284023668639,1,1.3137254901960784,1.5625,2.130177514792899,2.09375,2.854437869822485,266,8.3125,0.11577424023154848,0.10040160642570281,0.1350806451612903,0.08333333333333333,0
folklkr01w,2,POR,0,1.75,2.338747099767981,0,1.125,1.21875,1.62877030162413,1.40625,1.8793503480278422,344,10.75,0.08832807570977919,0.07784431137724551,0.09955752212389381,0.0,0
folklkr01w,3,POR,0,1.75,3.3488372093023253,0,0.9696969696969697,1.0,1.9136212624584719,1.0,1.9136212624584719,215,6.71875,0.08974358974358974,0.06477732793522267,0.06490872210953347,0.0,0
fordch01w,4,DET,0,3.40625,4.104602510460252,1,0.3375,2.46875,2.9748953974895396,0.84375,1.0167364016736402,424,13.25,0.17986798679867988,0.1297208538587849,0.04945054945054945,0.25,0
fordch01w,5,DET,0,3.806451612903226,4.657894736842106,3,0.6181818181818182,1.7419354838709677,2.131578947368421,1.096774193548387,1.3421052631578947,397,12.806451612903226,0.18181818181818182,0.10505836575875487,0.06017699115044248,0.42857142857142855,0
fordch01w,6,DET,0,4.333333333333333,5.523605150214592,6,0.37142857142857144,2.090909090909091,2.665236051502146,0.7878787878787878,1.0042918454935623,427,12.93939393939394,0.18766404199475065,0.12062937062937062,0.05473684210526316,0.5,0
fordch01w,7,DET,0,3.5625,4.460869565217392,0,0.7627118644067796,1.8125,2.269565217391304,1.40625,1.7608695652173914,471,14.71875,0.1601123595505618,0.10780669144981413,0.07853403141361257,0.0,0
fordch01w,8,DET,0,3.6,4.22608695652174,0,0.5116279069767442,2.8,3.2869565217391306,1.4666666666666666,1.7217391304347827,229,15.266666666666667,0.07681365576102418,0.0743362831858407,0.03900709219858156,0.0,0
