playerID,year,tmID,stint,pos,won_roy,is_rookie,years_experience,GP,GS,minutes,points,rebounds,assists,steals,blocks,turnovers,PF,ppg,rpg,apg,spg,bpg,mpg,topg,fgMade,fgAttempted,fg_pct,ftMade,ftAttempted,ft_pct,threeMade,threeAttempted,three_pct,usage_rate,true_shooting,ast_to_ratio,per_approx,starting_pct,made_playoffs,PostGP,PostPoints,PostRebounds,PostAssists,playoff_ppg,won,lost,team_win_pct,playoff,rank,confID,o_pts,d_pts,team_point_diff,height,weight
ervinla01w,10,CON,0,F,0,1,0,8,0,56,16,13,0,1,0,2,5,2.0,1.625,0.0,0.125,0.0,7.0,0.25,8,17,0.47058823529411764,0,2,0.0,0,0,0.0,0.355,0.447427293064877,0.0,2.125,0.0,0,0,0,0,0,0.0,16,18,0.47058823529411764,N,6,EA,2651,2654,-3,76.0,171
fallotr01w,2,PHO,0,G-F,0,1,0,31,16,841,322,77,33,35,12,47,43,10.387096774193548,2.4838709677419355,1.064516129032258,1.1290322580645162,0.3870967741935484,27.129032258064516,1.5161290322580645,127,259,0.49034749034749037,53,65,0.8153846153846154,15,37,0.40540540540540543,0.39785969084423306,0.5598052851182197,0.7021276595744681,9.290322580645162,0.5161290322580645,0,0,0,0,0,0.0,13,19,0.40625,N,5,WE,2064,2169,-105,75.0,165
farriba01w,1,DET,0,C-F,0,1,0,14,2,130,45,32,2,6,1,14,30,3.2142857142857144,2.2857142857142856,0.14285714285714285,0.42857142857142855,0.07142857142857142,9.285714285714286,1.0,15,30,0.5,15,27,0.5555555555555556,0,1,0.0,0.4298461538461539,0.5372492836676217,0.14285714285714285,3.2142857142857144,0.14285714285714285,0,0,0,0,0,0.0,14,18,0.4375,N,5,EA,2331,2426,-95,75.0,200
feastal01w,1,LAS,0,F,0,1,0,32,0,469,202,85,33,23,2,35,47,6.3125,2.65625,1.03125,0.71875,0.0625,14.65625,1.09375,60,167,0.3592814371257485,60,72,0.8333333333333334,22,85,0.25882352941176473,0.4982515991471215,0.5083551439500704,0.9428571428571428,5.96875,0.0,1,4,15,9,3,3.75,28,4,0.875,Y,1,WE,2417,2169,248,71.0,168
feifesu01w,6,SAC,0,G,0,1,0,5,0,24,7,1,3,0,0,2,3,1.4,0.2,0.6,0.0,0.0,4.8,0.4,1,6,0.16666666666666666,4,4,1.0,1,1,1.0,0.4066666666666667,0.45103092783505155,1.5,0.8,0.0,0,0,0,0,0,0.0,25,9,0.7352941176470589,Y,1,WE,2329,2093,236,73.0,162
ferdima01w,2,UTA,0,G,0,1,0,32,22,864,366,86,79,40,4,63,70,11.4375,2.6875,2.46875,1.25,0.125,27.0,1.96875,143,290,0.49310344827586206,69,113,0.6106194690265486,11,42,0.2619047619047619,0.46611111111111114,0.5386789120452137,1.253968253968254,10.03125,0.6875,1,2,29,8,7,14.5,19,13,0.59375,Y,3,WE,2207,2192,15,69.0,153
fernama01w,8,LAS,0,G,0,1,0,34,20,891,297,72,101,36,14,90,31,8.735294117647058,2.1176470588235294,2.9705882352941178,1.0588235294117647,0.4117647058823529,26.205882352941178,2.6470588235294117,107,282,0.37943262411347517,71,89,0.797752808988764,12,49,0.24489795918367346,0.46145903479236816,0.4623863494831236,1.1222222222222222,6.970588235294118,0.5882352941176471,0,0,0,0,0,0.0,10,24,0.29411764705882354,N,7,WE,2533,2708,-175,71.0,138
ferrama01w,1,NYL,0,F,0,1,0,23,4,154,50,17,4,0,2,11,34,2.1739130434782608,0.7391304347826086,0.17391304347826086,0.0,0.08695652173913043,6.695652173913044,0.4782608695652174,23,53,0.4339622641509434,1,2,0.5,3,10,0.3,0.4212987012987013,0.46399406087602074,0.36363636363636365,1.3478260869565217,0.17391304347826086,1,3,6,3,1,2.0,20,12,0.625,Y,1,EA,2148,2035,113,75.0,190
figgsuk01w,1,LAS,0,G,0,1,0,32,32,803,215,55,127,21,3,43,53,6.71875,1.71875,3.96875,0.65625,0.09375,25.09375,1.34375,66,153,0.43137254901960786,54,65,0.8307692307692308,29,82,0.35365853658536583,0.2797011207970112,0.5919603524229075,2.953488372093023,8.75,1.0,1,4,24,16,19,6.0,28,4,0.875,Y,1,WE,2417,2169,248,69.0,142
firsool01w,1,NYL,0,C,0,1,0,9,0,19,12,4,1,0,1,2,8,1.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,2.111111111111111,0.2222222222222222,4,10,0.4,4,5,0.8,0,1,0.0,0.7473684210526316,0.49180327868852464,0.5,1.0,0.0,1,3,6,1,0,2.0,20,12,0.625,Y,1,EA,2148,2035,113,78.0,215
floremi01w,1,MIA,0,G,0,1,0,32,0,474,112,23,49,23,3,48,36,3.5,0.71875,1.53125,0.71875,0.09375,14.8125,1.5,34,112,0.30357142857142855,26,42,0.6190476190476191,18,61,0.29508196721311475,0.37654008438818565,0.4291845493562232,1.0208333333333333,2.125,0.0,0,0,0,0,0,0.0,13,19,0.40625,N,6,EA,1831,2001,-170,66.0,125
flukety01w,7,CHA,0,C,0,1,0,31,1,324,76,66,9,2,14,21,48,2.4516129032258065,2.129032258064516,0.2903225806451613,0.06451612903225806,0.45161290322580644,10.451612903225806,0.6774193548387096,30,89,0.33707865168539325,16,22,0.7272727272727273,0,2,0.0,0.3693827160493827,0.38508309687880016,0.42857142857142855,2.6129032258064515,0.03225806451612903,0,0,0,0,0,0.0,11,23,0.3235294117647059,N,6,EA,2456,2571,-115,77.0,209
folklkr01w,1,MIN,0,F,0,1,0,32,20,845,242,154,67,23,22,50,80,7.5625,4.8125,2.09375,0.71875,0.6875,26.40625,1.5625,86,191,0.450261780104712,66,94,0.7021276595744681,4,19,0.21052631578947367,0.3341538461538462,0.5207436736099156,1.34,10.15625,0.625,0,0,0,0,0,0.0,15,17,0.46875,N,6,WE,2193,2188,5,74.0,190
fordch01w,4,DET,0,F,1,1,0,32,32,956,344,334,27,32,31,79,109,10.75,10.4375,0.84375,1.0,0.96875,29.875,2.46875,128,270,0.4740740740740741,88,129,0.6821705426356589,0,0,0.0,0.42443514644351465,0.5263802178969275,0.34177215189873417,15.8125,1.0,1,8,67,80,4,8.375,25,9,0.7352941176470589,Y,1,EA,2553,2395,158,75.0,198
fordki01w,1,MIA,0,G-F,0,1,0,28,0,424,104,62,21,32,1,27,65,3.7142857142857144,2.2142857142857144,0.75,1.1428571428571428,0.03571428571428571,15.142857142857142,0.9642857142857143,33,108,0.3055555555555556,37,63,0.5873015873015873,1,4,0.25,0.3837735849056604,0.3831417624521073,0.7777777777777778,3.2857142857142856,0.0,0,0,0,0,0,0.0,13,19,0.40625,N,6,EA,1831,2001,-170,70.0,153
fordst01w,2,NYL,0,F,0,1,0,1,0,3,2,1,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0.3333333333333333,1.0,0.0,3.0,0.0,0,0,0,0,0,0.0,21,11,0.65625,Y,2,EA,2162,2082,80,74.0,185
fowlesy01w,9,CHI,0,C,0,1,0,17,14,430,178,127,5,19,36,37,32,10.470588235294118,7.470588235294118,0.29411764705882354,1.1176470588235294,2.1176470588235294,25.294117647058822,2.176470588235294,77,150,0.5133333333333333,24,41,0.5853658536585366,0,0,0.0,0.47683720930232554,0.529635800999762,0.13513513513513514,14.0,0.8235294117647058,0,0,0,0,0,0.0,12,22,0.35294117647058826,N,5,EA,2472,2510,-38,78.0,200
francde01w,1,NYL,0,F,0,1,0,1,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0.5,0.0,0.0,-1.0,0.0,1,2,0,1,0,0.0,20,12,0.625,Y,1,EA,2148,2035,113,70.0,193
frankaq01w,9,SAC,0,G,0,1,0,34,0,351,53,45,59,16,1,26,44,1.5588235294117647,1.3235294117647058,1.7352941176470589,0.47058823529411764,0.029411764705882353,10.323529411764707,0.7647058823529411,19,70,0.2714285714285714,9,14,0.6428571428571429,6,24,0.25,0.291054131054131,0.34795168067226895,2.269230769230769,2.7058823529411766,0.0,1,3,2,1,1,0.6666666666666666,18,16,0.5294117647058824,Y,4,WE,2545,2571,-26,64.0,154
frazeme01w,10,SAS,0,F,0,1,0,29,0,326,145,84,15,8,5,21,43,5.0,2.896551724137931,0.5172413793103449,0.27586206896551724,0.1724137931034483,11.241379310344827,0.7241379310344828,52,126,0.4126984126984127,27,39,0.6923076923076923,14,37,0.3783783783783784,0.5035582822085889,0.5064263760827047,0.7142857142857143,5.172413793103448,0.0,1,1,2,0,0,2.0,15,19,0.4411764705882353,Y,4,WE,2615,2661,-46,75.0,191
fresest01w,1,UTA,0,G,0,1,0,21,0,222,62,18,17,4,0,14,14,2.9523809523809526,0.8571428571428571,0.8095238095238095,0.19047619047619047,0.0,10.571428571428571,0.6666666666666666,10,30,0.3333333333333333,33,36,0.9166666666666666,9,26,0.34615384615384615,0.26954954954954957,0.6762652705061082,1.2142857142857142,3.0476190476190474,0.0,0,0,0,0,0,0.0,18,14,0.5625,N,5,WE,2413,2407,6,68.0,126
frettla01w,1,LAS,0,F,0,1,0,25,0,187,40,24,6,7,6,13,10,1.6,0.96,0.24,0.28,0.24,7.48,0.52,14,51,0.27450980392156865,12,16,0.75,0,1,0.0,0.3798930481283422,0.34458993797381116,0.46153846153846156,1.16,0.0,1,3,7,0,0,2.3333333333333335,28,4,0.875,Y,1,WE,2417,2169,248,75.0,170
friertr01w,5,SEA,0,F,0,1,0,5,0,22,7,5,0,0,0,1,7,1.4,1.0,0.0,0.0,0.0,4.4,0.2,2,9,0.2222222222222222,3,3,1.0,0,1,0.0,0.5145454545454545,0.3391472868217054,0.0,0.8,0.0,0,0,0,0,0,0.0,20,14,0.5882352941176471,Y,2,WE,2437,2264,173,74.0,186
frohlli01w,3,NYL,0,F-C,0,1,0,16,0,67,6,13,1,2,0,4,11,0.375,0.8125,0.0625,0.125,0.0,4.1875,0.25,1,10,0.1,4,4,1.0,0,4,0.0,0.23522388059701493,0.25510204081632654,0.25,0.5625,0.0,1,3,1,5,2,0.3333333333333333,18,14,0.5625,Y,1,EA,2089,2015,74,75.0,185
futreca01w,5,CON,0,G,0,1,0,20,0,144,42,19,10,5,1,7,20,2.1,0.95,0.5,0.25,0.05,7.2,0.35,11,38,0.2894736842105263,13,16,0.8125,7,17,0.4117647058823529,0.36138888888888887,0.46625222024866786,1.4285714285714286,2.0,0.0,1,2,2,0,0,1.0,18,16,0.5294117647058824,Y,1,EA,2335,2304,31,70.0,154
gaithka01w,1,IND,2,C,0,1,0,6,0,24,6,3,1,0,1,1,2,1.0,0.5,0.16666666666666666,0.0,0.16666666666666666,4.0,0.16666666666666666,3,8,0.375,0,0,0.0,0,0,0.0,0.375,0.375,1.0,0.8333333333333334,0.0,0,0,0,0,0,0.0,9,23,0.28125,N,7,EA,2213,2290,-77,75.0,170
garcibe01w,3,DET,0,G,0,1,0,8,0,64,8,4,9,3,0,11,8,1.0,0.5,1.125,0.375,0.0,8.0,1.375,2,11,0.18181818181818182,2,4,0.5,2,6,0.3333333333333333,0.37124999999999997,0.31347962382445144,0.8181818181818182,0.25,0.0,0,0,0,0,0,0.0,9,23,0.28125,N,8,EA,2114,2266,-152,65.0,135
gardike01w,9,CON,0,F,0,1,0,34,15,540,137,111,41,29,7,45,56,4.029411764705882,3.264705882352941,1.2058823529411764,0.8529411764705882,0.20588235294117646,15.882352941176471,1.3235294117647058,47,133,0.3533834586466165,22,41,0.5365853658536586,21,56,0.375,0.36303703703703705,0.4535222457627119,0.9111111111111111,5.147058823529412,0.4411764705882353,1,3,11,7,3,3.6666666666666665,21,13,0.6176470588235294,Y,2,EA,2690,2541,149,73.0,168
gardnan01w,3,UTA,0,F-C,0,1,0,30,2,198,57,61,5,3,3,13,35,1.9,2.033333333333333,0.16666666666666666,0.1,0.1,6.6,0.43333333333333335,18,49,0.3673469387755102,21,38,0.5526315789473685,0,0,0.0,0.3975757575757576,0.4336579427875837,0.38461538461538464,2.2666666666666666,0.06666666666666667,1,3,5,4,0,1.6666666666666667,20,12,0.625,Y,3,WE,2418,2344,74,75.0,190
garnean01w,1,SEA,0,F-C,0,1,0,32,19,560,101,98,25,27,10,43,44,3.15625,3.0625,0.78125,0.84375,0.3125,17.5,1.34375,38,116,0.3275862068965517,24,38,0.631578947368421,1,2,0.5,0.3137857142857143,0.38050030138637736,0.5813953488372093,3.9375,0.59375,0,0,0,0,0,0.0,6,26,0.1875,N,8,WE,1822,2171,-349,75.0,160
gaydeco01w,1,ORL,0,G,0,1,0,3,0,7,2,0,1,0,0,0,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,2.3333333333333335,0.0,1,2,0.5,0,0,0.0,0,1,0.0,0.2857142857142857,0.5,1.0,0.6666666666666666,0.0,0,0,0,0,0,0.0,16,16,0.5,Y,3,EA,2208,2233,-25,69.0,150
gearlka01w,8,SEA,0,G-F,0,1,0,33,0,437,132,53,24,12,6,20,22,4.0,1.606060606060606,0.7272727272727273,0.36363636363636365,0.18181818181818182,13.242424242424242,0.6060606060606061,44,114,0.38596491228070173,22,25,0.88,22,64,0.34375,0.3318077803203661,0.528,1.2,4.0606060606060606,0.0,1,2,3,3,3,1.5,17,17,0.5,Y,4,WE,2734,2647,87,73.0,184
gibsoke01w,1,HOU,0,F-G,0,1,0,17,0,76,24,12,2,1,0,4,11,1.411764705882353,0.7058823529411765,0.11764705882352941,0.058823529411764705,0.0,4.470588235294118,0.23529411764705882,7,19,0.3684210526315789,7,8,0.875,3,7,0.42857142857142855,0.3489473684210526,0.5328596802841918,0.5,1.2941176470588236,0.0,1,1,0,0,0,0.0,27,5,0.84375,Y,2,WE,2475,2066,409,70.0,136
gilloje01w,1,PHO,0,F-C,0,1,0,30,30,826,376,116,45,21,29,59,91,12.533333333333333,3.8666666666666667,1.5,0.7,0.9666666666666667,27.533333333333335,1.9666666666666666,139,316,0.439873417721519,79,106,0.7452830188679245,19,69,0.2753623188405797,0.5104600484261501,0.5184204720935363,0.7627118644067796,10.8,1.0,1,2,26,4,2,13.0,20,12,0.625,Y,4,WE,2243,2102,141,75.0,180
gilmous01w,1,IND,0,G,0,1,0,4,0,21,2,5,2,0,0,4,6,0.5,1.25,0.5,0.0,0.0,5.25,1.0,1,5,0.2,0,0,0.0,0,1,0.0,0.42857142857142855,0.2,0.5,0.25,0.0,0,0,0,0,0,0.0,9,23,0.28125,N,7,EA,2213,2290,-77,71.0,158
gisseka01w,9,LAS,0,F,0,1,0,2,0,14,0,2,0,0,0,1,2,0.0,1.0,0.0,0.0,0.0,7.0,0.5,0,4,0.0,0,0,0.0,0,1,0.0,0.35714285714285715,0.0,0.0,-1.5,0.0,0,0,0,0,0,0.0,20,14,0.5882352941176471,Y,3,WE,2598,2523,75,73.0,178
givench01w,9,DET,0,G,0,1,0,3,0,10,2,0,2,0,0,2,2,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,3.3333333333333335,0.6666666666666666,0,2,0.0,2,2,1.0,0,0,0.0,0.488,0.3472222222222222,1.0,0.0,0.0,0,0,0,0,0,0.0,22,12,0.6470588235294118,Y,1,EA,2672,2522,150,70.0,0
gomisem01w,7,NYL,0,G,0,1,0,2,0,15,3,0,0,1,0,1,3,1.5,0.0,0.0,0.5,0.0,7.5,0.5,0,4,0.0,3,4,0.75,0,2,0.0,0.45066666666666666,0.2604166666666667,0.0,-1.0,0.0,0,0,0,0,0,0.0,11,23,0.3235294117647059,N,5,EA,2372,2656,-284,71.0,134
goodsad01w,1,UTA,0,F,0,1,0,29,28,929,498,164,69,41,7,81,67,17.17241379310345,5.655172413793103,2.3793103448275863,1.4137931034482758,0.2413793103448276,32.03448275862069,2.793103448275862,199,415,0.4795180722891566,92,134,0.6865671641791045,8,29,0.27586206896551724,0.597373519913886,0.5253607899400794,0.8518518518518519,15.172413793103448,0.9655172413793104,0,0,0,0,0,0.0,18,14,0.5625,N,5,WE,2413,2407,6,72.0,165
goringi01w,8,WAS,0,C,0,1,0,21,0,156,54,41,3,5,12,4,28,2.5714285714285716,1.9523809523809523,0.14285714285714285,0.23809523809523808,0.5714285714285714,7.428571428571429,0.19047619047619047,19,45,0.4222222222222222,16,21,0.7619047619047619,0,1,0.0,0.37333333333333335,0.497787610619469,0.75,3.8095238095238093,0.0,0,0,0,0,0,0.0,16,18,0.47058823529411764,N,5,EA,2585,2639,-54,79.0,225
gortmsh01w,3,MIN,0,G,0,1,0,29,2,369,91,61,21,13,6,25,42,3.1379310344827585,2.103448275862069,0.7241379310344828,0.4482758620689655,0.20689655172413793,12.724137931034482,0.8620689655172413,35,97,0.36082474226804123,7,9,0.7777777777777778,14,43,0.32558139534883723,0.3413550135501355,0.4506735340729002,0.84,3.5517241379310347,0.06896551724137931,0,0,0,0,0,0.0,10,22,0.3125,N,8,WE,2003,2104,-101,70.0,158
granter01w,8,HOU,0,G,0,1,0,17,2,211,25,19,37,7,0,11,20,1.4705882352941178,1.1176470588235294,2.176470588235294,0.4117647058823529,0.0,12.411764705882353,0.6470588235294118,9,23,0.391304347826087,7,10,0.7,0,2,0.0,0.1819905213270142,0.4562043795620438,3.3636363636363638,3.5294117647058822,0.11764705882352941,0,0,0,0,0,0.0,13,21,0.38235294117647056,N,5,WE,2510,2628,-118,68.0,125
grecomi01w,5,SEA,0,G,0,1,0,13,0,73,29,10,8,3,0,8,6,2.230769230769231,0.7692307692307693,0.6153846153846154,0.23076923076923078,0.0,5.615384615384615,0.6153846153846154,10,18,0.5555555555555556,9,13,0.6923076923076923,0,2,0.0,0.43452054794520545,0.6112984822934233,1.0,2.3076923076923075,0.0,1,4,2,0,1,0.5,20,14,0.5882352941176471,Y,2,WE,2437,2264,173,69.0,145
greenci01w,7,SEA,0,C,0,1,0,5,0,24,2,8,0,0,0,0,9,0.4,1.6,0.0,0.0,0.0,4.8,0.0,0,7,0.0,2,4,0.5,0,0,0.0,0.365,0.11415525114155252,0.0,0.2,0.0,0,0,0,0,0,0.0,18,16,0.5294117647058824,Y,4,WE,2644,2575,69,77.0,183
grginve01w,1,LAS,0,F,0,1,0,18,0,183,49,23,12,3,1,14,17,2.7222222222222223,1.2777777777777777,0.6666666666666666,0.16666666666666666,0.05555555555555555,10.166666666666666,0.7777777777777778,17,62,0.27419354838709675,14,23,0.6086956521739131,1,17,0.058823529411764705,0.4706010928961749,0.33971159179145866,0.8571428571428571,1.1111111111111112,0.0,1,3,2,3,1,0.6666666666666666,28,4,0.875,Y,1,WE,2417,2169,248,73.0,160
griffyo01w,1,SAC,0,C-F,0,1,0,32,32,1026,523,331,47,83,61,82,110,16.34375,10.34375,1.46875,2.59375,1.90625,32.0625,2.5625,193,361,0.5346260387811634,137,194,0.7061855670103093,0,0,0.0,0.5149707602339182,0.5858499865579353,0.573170731707317,23.0625,1.0,1,2,29,24,2,14.5,21,11,0.65625,Y,3,WE,2343,2176,167,75.0,188
groomla01w,1,SAC,0,G-F,0,1,0,30,3,401,124,44,13,10,3,21,27,4.133333333333334,1.4666666666666666,0.43333333333333335,0.3333333333333333,0.1,13.366666666666667,0.7,39,88,0.4431818181818182,46,61,0.7540983606557377,0,1,0.0,0.33875311720698253,0.5398815743643329,0.6190476190476191,3.6333333333333333,0.1,1,2,3,2,0,1.5,21,11,0.65625,Y,3,WE,2343,2176,167,70.0,160
grubigo01w,1,IND,0,G,0,1,0,29,20,720,239,76,63,31,0,60,47,8.241379310344827,2.6206896551724137,2.1724137931034484,1.0689655172413792,0.0,24.82758620689655,2.0689655172413794,90,239,0.37656903765690375,31,40,0.775,28,91,0.3076923076923077,0.43972222222222224,0.46570537802026496,1.05,6.586206896551724,0.6896551724137931,0,0,0,0,0,0.0,9,23,0.28125,N,7,EA,2213,2290,-77,71.0,165
grudasa01w,9,CON,0,F-C,0,1,0,31,1,476,193,110,28,19,26,41,56,6.225806451612903,3.5483870967741935,0.9032258064516129,0.6129032258064516,0.8387096774193549,15.35483870967742,1.3225806451612903,81,178,0.4550561797752809,31,57,0.543859649122807,0,0,0.0,0.5127731092436975,0.4751821942091786,0.6829268292682927,6.838709677419355,0.03225806451612903,1,3,8,4,1,2.6666666666666665,21,13,0.6176470588235294,Y,2,EA,2690,2541,149,76.0,185
hairska01w,8,CON,0,F,0,1,0,17,0,148,32,30,6,7,0,9,25,1.8823529411764706,1.7647058823529411,0.35294117647058826,0.4117647058823529,0.0,8.705882352941176,0.5294117647058824,10,41,0.24390243902439024,9,12,0.75,3,12,0.25,0.37351351351351353,0.34572169403630076,0.6666666666666666,1.8823529411764706,0.0,0,0,0,0,0,0.0,18,16,0.5294117647058824,Y,3,EA,2675,2593,82,72.0,150
hallam01w,3,POR,0,F,0,1,0,20,0,104,30,26,1,7,1,12,12,1.5,1.3,0.05,0.35,0.05,5.2,0.6,11,24,0.4583333333333333,8,16,0.5,0,0,0.0,0.41384615384615386,0.4832474226804124,0.08333333333333333,1.6,0.0,0,0,0,0,0,0.0,16,16,0.5,N,5,WE,2195,2227,-32,75.0,180
hallvi01w,1,CLE,0,F,0,1,0,32,10,577,150,92,24,17,8,25,60,4.6875,2.875,0.75,0.53125,0.25,18.03125,0.78125,59,158,0.37341772151898733,22,34,0.6470588235294118,10,42,0.23809523809523808,0.34308492201039864,0.43362627197039777,0.96,4.84375,0.3125,1,6,21,15,4,3.5,17,15,0.53125,Y,2,EA,2185,2122,63,73.0,180
hammobe01w,1,NYL,0,G,0,1,0,32,16,835,351,64,58,29,1,62,55,10.96875,2.0,1.8125,0.90625,0.03125,26.09375,1.9375,119,252,0.4722222222222222,61,69,0.8840579710144928,52,141,0.36879432624113473,0.4124071856287425,0.6215469613259669,0.9354838709677419,9.375,0.5,1,7,66,10,15,9.428571428571429,20,12,0.625,Y,1,EA,2148,2035,113,66.0,136
hamzoro01w,1,ORL,0,G,0,1,0,15,0,43,7,3,5,5,0,4,4,0.4666666666666667,0.2,0.3333333333333333,0.3333333333333333,0.0,2.8666666666666667,0.26666666666666666,2,11,0.18181818181818182,3,6,0.5,0,3,0.0,0.4102325581395349,0.2565982404692082,1.25,0.26666666666666666,0.0,0,0,0,0,0,0.0,16,16,0.5,Y,3,EA,2208,2233,-25,69.0,152
hardili01w,8,MIN,0,G,0,1,0,20,20,602,233,87,78,20,6,47,44,11.65,4.35,3.9,1.0,0.3,30.1,2.35,86,243,0.35390946502057613,53,78,0.6794871794871795,8,35,0.22857142857142856,0.5387375415282392,0.4200923121303909,1.6595744680851063,9.75,1.0,0,0,0,0,0,0.0,10,24,0.29411764705882354,N,6,WE,2636,2752,-116,68.0,139
harpela01w,9,SAC,0,F-C,0,1,0,34,1,560,188,137,12,15,20,48,80,5.529411764705882,4.029411764705882,0.35294117647058826,0.4411764705882353,0.5882352941176471,16.470588235294116,1.411764705882353,64,135,0.4740740740740741,60,103,0.5825242718446602,0,0,0.0,0.4077142857142857,0.5212954747116239,0.25,6.176470588235294,0.029411764705882353,1,3,9,9,2,3.0,18,16,0.5294117647058824,Y,4,WE,2545,2571,-26,77.0,190
harrido01w,1,IND,0,F,0,1,0,8,0,67,8,9,5,2,1,11,16,1.0,1.125,0.625,0.25,0.125,8.375,1.375,1,6,0.16666666666666666,6,10,0.6,0,0,0.0,0.31940298507462683,0.3846153846153846,0.45454545454545453,0.625,0.0,0,0,0,0,0,0.0,9,23,0.28125,N,7,EA,2213,2290,-77,75.0,190
harrili01w,1,PHO,0,F,0,1,0,31,20,750,200,121,36,30,4,22,62,6.451612903225806,3.903225806451613,1.1612903225806452,0.967741935483871,0.12903225806451613,24.193548387096776,0.7096774193548387,81,154,0.525974025974026,30,37,0.8108108108108109,8,12,0.6666666666666666,0.25637333333333334,0.5872680291284943,1.6363636363636365,9.32258064516129,0.6451612903225806,1,2,26,11,10,13.0,20,12,0.625,Y,4,WE,2243,2102,141,73.0,164
harrokr01w,2,MIN,0,G,0,1,0,4,1,72,21,4,11,3,0,3,4,5.25,1.0,2.75,0.75,0.0,18.0,0.75,7,15,0.4666666666666667,4,4,1.0,3,6,0.5,0.2744444444444445,0.6264916467780429,3.6666666666666665,7.0,0.25,0,0,0,0,0,0.0,12,20,0.375,N,6,WE,2077,2156,-79,64.0,139
haydeva01w,5,MIN,0,C,0,1,0,29,1,350,153,84,7,7,29,34,65,5.275862068965517,2.896551724137931,0.2413793103448276,0.2413793103448276,1.0,12.068965517241379,1.1724137931034482,66,159,0.41509433962264153,21,38,0.5526315789473685,0,0,0.0,0.5992,0.43535169587980876,0.20588235294117646,4.689655172413793,0.034482758620689655,1,2,4,2,0,2.0,18,16,0.5294117647058824,Y,3,WE,2165,2190,-25,76.0,240
haynikr01w,6,SAC,0,G,0,1,0,30,0,434,104,62,43,33,1,35,41,3.466666666666667,2.066666666666667,1.4333333333333333,1.1,0.03333333333333333,14.466666666666667,1.1666666666666667,40,117,0.3418803418803419,19,23,0.8260869565217391,5,32,0.15625,0.3735483870967742,0.4090623033354311,1.2285714285714286,4.233333333333333,0.0,1,8,18,14,8,2.25,25,9,0.7352941176470589,Y,1,WE,2329,2093,236,69.0,147
headde01w,1,PHO,0,G,0,1,0,17,1,149,27,18,15,4,0,11,17,1.588235294117647,1.0588235294117647,0.8823529411764706,0.23529411764705882,0.0,8.764705882352942,0.6470588235294118,8,22,0.36363636363636365,10,16,0.625,1,7,0.14285714285714285,0.2687248322147651,0.46487603305785125,1.3636363636363635,1.9411764705882353,0.058823529411764705,1,1,0,2,1,0.0,20,12,0.625,Y,4,WE,2243,2102,141,70.0,160
hendene01w,2,HOU,0,G,0,1,0,23,0,179,26,21,22,6,0,16,5,1.1304347826086956,0.9130434782608695,0.9565217391304348,0.2608695652173913,0.0,7.782608695652174,0.6956521739130435,9,38,0.23684210526315788,2,7,0.2857142857142857,6,22,0.2727272727272727,0.3188826815642458,0.31645569620253167,1.375,1.0869565217391304,0.0,1,1,0,0,0,0.0,19,13,0.59375,Y,4,WE,2047,1994,53,68.0,144
hendetr01w,3,CLE,0,C,0,1,0,23,0,173,35,34,3,3,7,18,26,1.5217391304347827,1.4782608695652173,0.13043478260869565,0.13043478260869565,0.30434782608695654,7.521739130434782,0.782608695652174,16,41,0.3902439024390244,3,3,1.0,0,0,0.0,0.34867052023121387,0.41351606805293006,0.16666666666666666,1.6956521739130435,0.0,0,0,0,0,0,0.0,10,22,0.3125,N,7,EA,2071,2140,-69,75.0,200
henniso01w,1,SEA,0,G,0,1,0,32,32,980,168,86,79,61,3,54,73,5.25,2.6875,2.46875,1.90625,0.09375,30.625,1.6875,53,151,0.3509933774834437,37,61,0.6065573770491803,25,66,0.3787878787878788,0.23657142857142857,0.47233468286099867,1.462962962962963,6.90625,1.0,0,0,0,0,0,0.0,6,26,0.1875,N,8,WE,1822,2171,-349,67.0,143
herriam01w,1,UTA,0,C,0,1,0,25,0,341,91,59,20,7,5,29,41,3.64,2.36,0.8,0.28,0.2,13.64,1.16,36,75,0.48,19,31,0.6129032258064516,0,1,0.0,0.34498533724340175,0.513312274368231,0.6896551724137931,4.08,0.0,0,0,0,0,0,0.0,18,14,0.5625,N,5,WE,2413,2407,6,76.0,189
hibbeka01w,1,SEA,0,G-F,0,1,0,20,6,240,53,30,18,7,1,17,22,2.65,1.5,0.9,0.35,0.05,12.0,0.85,19,59,0.3220338983050847,7,9,0.7777777777777778,8,31,0.25806451612903225,0.3331666666666667,0.4209021601016518,1.0588235294117647,2.5,0.3,0,0,0,0,0,0.0,6,26,0.1875,N,8,WE,1822,2171,-349,70.0,140
