playerID,year,tmID,stint,pos,won_mip,GP,GS,minutes,points,rebounds,assists,steals,blocks,turnovers,ppg,rpg,apg,spg,bpg,mpg,topg,fgMade,fgAttempted,fg_pct,ftMade,ftAttempted,ft_pct,threeMade,threeAttempted,three_pct,usage_rate,true_shooting,ast_to_ratio,prev_ppg,prev_rpg,prev_apg,prev_spg,prev_bpg,prev_mpg,prev_GP,prev_GS,prev_fg_pct,prev_ft_pct,prev_three_pct,ppg_improvement,rpg_improvement,apg_improvement,spg_improvement,bpg_improvement,mpg_improvement,ppg_pct_change,rpg_pct_change,apg_pct_change,mpg_pct_change,gs_improvement,GP_improvement,fg_pct_improvement,ft_pct_improvement,three_pct_improvement,usage_rate_improvement,true_shooting_improvement,won,lost,team_win_pct,playoff,rank,confID,made_playoffs,height,weight
anderam01w,7,NYL,2,F,0,3,0,9,0,2,0,1,0,1,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,3.0,0.3333333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0.2222222222222222,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333335,0.0,0.3333333333333333,0.0,2.0,0.0,-66.66666666666667,0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.2222222222222222,0.0,11,23,0.3235294117647059,N,5,EA,0,72.0,167
anderch01w,4,SAC,0,C,0,26,0,171,42,24,5,5,5,17,1.6153846153846154,0.9230769230769231,0.19230769230769232,0.19230769230769232,0.19230769230769232,6.576923076923077,0.6538461538461539,19,44,0.4318181818181818,4,12,0.3333333333333333,0,0,0.0,0.38760233918128656,0.42613636363636365,0.29411764705882354,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,19,15,0.5588235294117647,Y,3,WE,1,78.0,190
anderch01w,5,SAC,0,C,0,30,0,231,77,34,5,3,6,25,2.566666666666667,1.1333333333333333,0.16666666666666666,0.1,0.2,7.7,0.8333333333333334,25,64,0.390625,27,37,0.7297297297297297,0,0,0.0,0.45575757575757575,0.47957149975087193,0.2,1.6153846153846154,0.9230769230769231,0.19230769230769232,0.19230769230769232,0.19230769230769232,6.576923076923077,26.0,0.0,0.4318181818181818,0.3333333333333333,0.0,0.9512820512820515,0.21025641025641018,-0.02564102564102566,-0.09230769230769231,0.007692307692307693,1.1230769230769235,58.8888888888889,22.777777777777768,-13.333333333333345,17.07602339181287,0.0,4.0,-0.04119318181818182,0.3963963963963964,0.0,0.06815523657628919,0.053435136114508286,18,16,0.5294117647058824,Y,4,WE,1,78.0,190
anderch01w,6,SAS,0,C,0,34,19,669,203,90,11,8,15,55,5.970588235294118,2.6470588235294117,0.3235294117647059,0.23529411764705882,0.4411764705882353,19.676470588235293,1.6176470588235294,83,178,0.46629213483146065,37,46,0.8043478260869565,0,0,0.0,0.37853512705530645,0.512005649717514,0.2,2.566666666666667,1.1333333333333333,0.16666666666666666,0.1,0.2,7.7,30.0,0.0,0.390625,0.7297297297297297,0.0,3.403921568627451,1.5137254901960784,0.15686274509803924,0.13529411764705881,0.24117647058823527,11.976470588235294,132.62032085561495,133.56401384083046,94.11764705882355,155.5385790679908,19.0,4.0,0.07566713483146065,0.07461809635722683,0.0,-0.0772224487022693,0.03243414996664212,7,27,0.20588235294117646,N,7,WE,0,78.0,190
anderch01w,7,SAS,0,C,0,23,20,414,153,85,15,7,10,29,6.6521739130434785,3.6956521739130435,0.6521739130434783,0.30434782608695654,0.43478260869565216,18.0,1.2608695652173914,59,112,0.5267857142857143,35,45,0.7777777777777778,0,0,0.0,0.3884057971014493,0.5804248861911987,0.5172413793103449,5.970588235294118,2.6470588235294117,0.3235294117647059,0.23529411764705882,0.4411764705882353,19.676470588235293,34.0,19.0,0.46629213483146065,0.8043478260869565,0.0,0.6815856777493607,1.0485933503836318,0.32864450127877237,0.06905370843989772,-0.006393861892583119,-1.6764705882352935,11.415720711073037,39.613526570048315,101.58102766798419,-8.520179372197306,1.0,-11.0,0.060493579454253654,-0.02657004830917875,0.0,0.009870670046142838,0.06841923647368464,13,21,0.38235294117647056,N,6,WE,0,78.0,190
anderch01w,8,SAS,0,C,0,11,1,86,28,20,3,1,5,5,2.5454545454545454,1.8181818181818181,0.2727272727272727,0.09090909090909091,0.45454545454545453,7.818181818181818,0.45454545454545453,10,20,0.5,8,12,0.6666666666666666,0,0,0.0,0.352093023255814,0.5537974683544303,0.6,6.6521739130434785,3.6956521739130435,0.6521739130434783,0.30434782608695654,0.43478260869565216,18.0,23.0,20.0,0.5267857142857143,0.7777777777777778,0.0,-4.1067193675889335,-1.8774703557312253,-0.37944664031620556,-0.21343873517786563,0.01976284584980237,-10.181818181818182,-61.73499702911468,-50.80213903743316,-58.18181818181819,-56.56565656565656,-19.0,-12.0,-0.0267857142857143,-0.11111111111111116,0.0,-0.036312773845635304,-0.026627417836768363,20,14,0.5882352941176471,Y,2,WE,1,78.0,190
anderjo01w,9,CON,0,G,0,24,7,367,97,58,26,7,1,16,4.041666666666667,2.4166666666666665,1.0833333333333333,0.2916666666666667,0.041666666666666664,15.291666666666666,0.6666666666666666,35,126,0.2777777777777778,11,15,0.7333333333333333,16,69,0.2318840579710145,0.40490463215258854,0.3657616892911011,1.625,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,21,13,0.6176470588235294,Y,2,EA,0,68.0,166
anderke01w,1,WAS,0,G,0,30,9,434,75,46,75,25,3,47,2.5,1.5333333333333334,2.5,0.8333333333333334,0.1,14.466666666666667,1.5666666666666667,29,68,0.4264705882352941,14,18,0.7777777777777778,3,8,0.375,0.2832258064516129,0.49394099051633295,1.5957446808510638,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,14,18,0.4375,Y,4,EA,1,67.0,125
anderke01w,2,CHA,0,G,0,18,0,102,12,15,14,6,0,17,0.6666666666666666,0.8333333333333334,0.7777777777777778,0.3333333333333333,0.0,5.666666666666667,0.9444444444444444,2,16,0.125,8,10,0.8,0,2,0.0,0.36666666666666664,0.29411764705882354,0.8235294117647058,2.5,1.5333333333333334,2.5,0.8333333333333334,0.1,14.466666666666667,30.0,9.0,0.4264705882352941,0.7777777777777778,0.375,-1.8333333333333335,-0.7000000000000001,-1.7222222222222223,-0.5,-0.1,-8.8,-73.33333333333334,-45.652173913043484,-68.88888888888889,-60.82949308755761,-9.0,-12.0,-0.3014705882352941,0.022222222222222254,-0.375,0.08344086021505376,-0.1998233434575094,18,14,0.5625,Y,4,EA,1,67.0,125
anderke01w,3,CHA,0,G,0,7,0,31,7,6,5,0,0,3,1.0,0.8571428571428571,0.7142857142857143,0.0,0.0,4.428571428571429,0.42857142857142855,3,12,0.25,0,0,0.0,1,4,0.25,0.4838709677419355,0.2916666666666667,1.6666666666666667,0.6666666666666666,0.8333333333333334,0.7777777777777778,0.3333333333333333,0.0,5.666666666666667,18.0,0.0,0.125,0.8,0.0,0.33333333333333337,0.023809523809523725,-0.06349206349206349,-0.3333333333333333,0.0,-1.2380952380952381,50.000000000000014,2.857142857142847,-8.16326530612245,-21.84873949579832,0.0,-11.0,0.125,-0.8,0.25,0.11720430107526886,-0.002450980392156854,18,14,0.5625,Y,2,EA,0,67.0,125
